comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback,like,coin,collect,share,rank
2577,21,1471000,http://i1.hdslb.com/bfs/archive/2003a89b0c4c612123f83092d7fcc7de7798759f.jpg,,-,1,德里街头日常刮胡子,0,刘庸干净又卫生,533459953,1638375536,15:22,4616,849529822,BV1FL4y1W74f,False,0,0,0,0,7.5万,4515,3569,990,
2201,212,2489432,http://i2.hdslb.com/bfs/archive/b7ad0d48a6bd7e3867b3c3b03f40ae5be7079e98.jpg,,-,1,今天买条鱼吃。生鱼没法吃，我就不展示了,0,刘庸干净又卫生,533459953,1632469081,00:48,3165,208208010,BV1mh411n7jf,False,0,0,0,0,8.3万,3287,1981,1719,
1787,212,2807144,http://i2.hdslb.com/bfs/archive/283017f7cf3c3f06a03fb9804a2fbe5b132bf07c.jpg,,-,1,又来刨冰老头这里了。还是他的正宗。,0,刘庸干净又卫生,533459953,1629017397,00:59,2524,419871655,BV1K3411677w,False,0,0,0,0,9.5万,5446,3362,4871,
1125,212,1594546,http://i0.hdslb.com/bfs/archive/8b8aaf74a4a64152d06c363f2a429baddc891f4c.jpg,,-,1,印度街头鲜榨胡萝卜汁,0,刘庸干净又卫生,533459953,1627297458,00:44,1982,804453279,BV1ky4y1j7Hm,False,0,0,0,0,5.2万,1465,1159,795,
1256,21,1064359,http://i1.hdslb.com/bfs/archive/8e41f5245de548ea7126ab86a9e5fa9b03955837.jpg,,-,1,换一个发型换一种心情。,0,刘庸干净又卫生,533459953,1622276228,01:32,1328,460823255,BV185411g7Lv,False,0,0,0,0,3.2万,3402,3036,1542,
4542,212,3060024,http://i1.hdslb.com/bfs/archive/3359ba8d83b69e25446448220e056ab25428eb9f.jpg,,-,1,印度农村街头闲逛，喝一杯甘蔗汁压压惊！,0,刘庸干净又卫生,533459953,1644991973,02:00,9347,809053549,BV1J34y1C72Z,False,0,0,0,0,24.9万,1.6万,7456,6593,全站排行榜最高第19名
5002,212,4827284,http://i1.hdslb.com/bfs/archive/e54f2b77cc0f67d0199e336489b6b48ca3b0099c.jpg,,-,1,朋友来印度了，带他一起吃肯德基。,0,刘庸干净又卫生,533459953,1641707970,01:49,9445,380507983,BV1eZ4y1S7LC,False,0,0,0,0,29.8万,7933,8748,4889,全站排行榜最高第14名
2095,212,2789951,http://i2.hdslb.com/bfs/archive/8d38d7bb357d6fcaa03d9345a41c010858ed5174.jpg,,-,1,印度周末怎么过，当然是边吃小吃边逛街了！,0,刘庸干净又卫生,533459953,1639969205,01:16,4124,209883671,BV15a411k7B4,False,0,0,0,0,16.5万,5986,3468,1752,
3982,212,3498835,http://i0.hdslb.com/bfs/archive/e0373eff6f484b0196b7dd1f06a544f2fab0624d.jpg,,-,1,印度街头玛莎拉柠檬水,0,刘庸干净又卫生,533459953,1638241205,01:38,6437,464536137,BV1PL41177cS,False,0,0,0,0,18.4万,1.1万,5188,5002,全站排行榜最高第23名
3313,212,2756071,http://i0.hdslb.com/bfs/archive/d0c7d32410576ba44567145d21e4989b46ea7d04.jpg,,-,1,印度牛肉店买牛肉，特别新鲜。,0,刘庸干净又卫生,533459953,1632391987,00:55,3346,548241433,BV1Yq4y1P74h,False,0,0,0,0,10.8万,5615,2669,2039,
2278,212,1573492,http://i0.hdslb.com/bfs/archive/cb9ecfdc83954399b1edfe4a4a2d822c6af0dee6.jpg,,-,1,印度街头挑战连干5杯甘蔗汁。,0,刘庸干净又卫生,533459953,1628931620,01:25,3147,759811977,BV1c64y1q7vg,False,0,0,0,0,5.8万,3252,1844,2168,
1212,212,1164966,http://i0.hdslb.com/bfs/archive/0550da5e5c7680df50eff64c679934a0299e87f4.jpg,,-,1,印度瓦拉纳西街头茶摊,0,刘庸干净又卫生,533459953,1627206830,00:45,1593,249451050,BV1Uv411E7kt,False,0,0,0,0,4.0万,1084,980,1326,
744,212,2049975,http://i2.hdslb.com/bfs/archive/29931bc49f053cc1bd2596648a7857301f6660be.jpg,,-,1,街头大姐卖的煎鸡蛋,0,刘庸干净又卫生,533459953,1622184828,00:43,1238,845871318,BV1X54y1V7ea,False,0,0,0,0,4.7万,1119,1480,669,
6469,212,2731520,http://i2.hdslb.com/bfs/archive/15ccc3a10b56611701df62e3e568a845a16e5e3f.jpg,,-,1,印度神牛的日常生活是怎样的。,0,刘庸干净又卫生,533459953,1644760589,02:53,13835,466530738,BV195411o7jc,False,0,0,0,0,25.6万,1.9万,7188,5457,全站排行榜最高第15名
3314,212,3281378,http://i1.hdslb.com/bfs/archive/5b20eb717ac66be4386d10624e4a31c1c47810a9.jpg,,-,1,印度下班路上，街头买个群英荟萃,0,刘庸干净又卫生,533459953,1641610809,01:42,4993,680520806,BV1US4y1T7CB,False,0,0,0,0,20.0万,7032,4585,3291,全站排行榜最高第85名
3096,212,2661455,http://i1.hdslb.com/bfs/archive/e308f111396437018dcfe2b6eb5b483fae9e4037.jpg,,-,1,印度街头烤地瓜，对付一口当晚餐了。每一块都亲手赋予灵魂！,0,刘庸干净又卫生,533459953,1639882803,01:15,5888,422463479,BV1H3411x7w1,False,0,0,0,0,15.4万,5822,3316,2957,全站排行榜最高第61名
4069,212,3545308,http://i0.hdslb.com/bfs/archive/821100a22d34929f15e6a4297cc036b2296e7c65.jpg,,-,1,今天吃点真正干净又卫生的果盘！,0,刘庸干净又卫生,533459953,1638154815,01:33,6247,209463535,BV1hh411s7Wz,False,0,0,0,0,18.9万,8711,4857,2772,全站排行榜最高第20名
5505,212,2632083,http://i1.hdslb.com/bfs/archive/cde0f49afcd59b1e8a81fb9d1fb01290a48c7679.jpg,,-,1,今天偶尔分享一下日常的早餐，平时我跟大家话也不多，今天说几句心里话。,0,刘庸干净又卫生,533459953,1632292569,03:53,9543,848204789,BV1SL4y187mC,False,0,0,0,0,17.7万,6.6万,8040,2977,全站排行榜最高第12名
1686,21,1764138,http://i1.hdslb.com/bfs/archive/e85cf122576775a5ca87d7ae4c8fdba985d009ec.jpg,,-,1,印度街头公共厕所是什么样？,0,刘庸干净又卫生,533459953,1628845324,00:21,899,717327829,BV1rQ4y127yr,False,0,0,0,0,4.1万,914,1024,1348,
1998,212,2176479,http://i1.hdslb.com/bfs/archive/43d9ba7bd5f5b9150d39220cb6a533b551b1c46f.jpg,,-,1,街头玛莎拉水，味道有点上头。,0,刘庸干净又卫生,533459953,1627116858,00:51,2086,631772838,BV1tb4y167mV,False,0,0,0,0,6.0万,5690,5668,9476,
791,212,2182478,http://i1.hdslb.com/bfs/archive/1ae78c14c7a8a97cf3bc7ea6ebd17c401a9785d1.jpg,,-,1,我叔终于找到了。也不知道这么久干啥去了。,0,刘庸干净又卫生,533459953,1621938668,01:07,860,930859560,BV1vK4y1R7Re,False,0,0,0,0,5.4万,1679,2183,808,
5287,215,2585847,http://i2.hdslb.com/bfs/archive/a33185482d25d4e705ff70770ea0883a5a116268.jpg,,-,1,明天出差，今天要做个核酸。,0,刘庸干净又卫生,533459953,1644559636,02:48,10551,381459753,BV1xZ4y1R7cG,False,0,0,0,0,18.3万,8120,4152,3644,全站排行榜最高第64名
3717,212,2829229,http://i0.hdslb.com/bfs/archive/b9d20959c6987fd88a4862689e331c204868a11a.jpg,,-,1,今天外边下雨，进屋里对付吃一口！,0,刘庸干净又卫生,533459953,1641528223,01:54,6566,935481144,BV1MT4y1m7z6,False,0,0,0,0,20.4万,8801,5140,2634,全站排行榜最高第83名
3590,212,4102818,http://i0.hdslb.com/bfs/archive/58e7ddfa74c3aee316beac000e9afc2bf44547c4.jpg,,-,1,今天下血本了，去印度餐厅吃饭了！,0,刘庸干净又卫生,533459953,1639796408,01:50,9892,252418928,BV1XY411W7HB,False,0,0,0,0,27.0万,9445,7509,4875,全站排行榜最高第48名
4069,212,2837386,http://i2.hdslb.com/bfs/archive/3712be15e0fda097861fa19b5db9b212f13628a0.jpg,,-,1,印度玛莎拉糊糊。所有美食里基本上是最难喝的！,0,刘庸干净又卫生,533459953,1638068417,01:42,7998,591888804,BV1uq4y1r7Yt,False,0,0,0,0,15.6万,9697,4399,5905,全站排行榜最高第69名
4639,212,2609307,http://i2.hdslb.com/bfs/archive/e746762f24f758a6b9030a1f7045bdd57e5f4bfa.jpg,,-,1,提前祝大家中秋快乐，今天吃这个鸡蛋果。,0,刘庸干净又卫生,533459953,1632141662,03:52,12881,378113095,BV14f4y1w7U5,False,0,0,0,0,14.3万,2.8万,4546,8686,全站排行榜最高第76名
1190,212,961035,http://i1.hdslb.com/bfs/archive/6bd01ab2b344b250552a358660843179b899aab4.jpg,,-,1,分享一下日常的早餐怎么吃。煤气烤饼！,0,刘庸干净又卫生,533459953,1628762479,00:33,926,292308764,BV17f4y137AV,False,0,0,0,0,3.2万,800,773,806,
1057,212,1690690,http://i1.hdslb.com/bfs/archive/bbd9247c5ab3ad5ca0187bb77e344ff9ebf741c3.jpg,,-,1,印度街头鸡蛋灌饼。,0,刘庸干净又卫生,533459953,1627029863,00:34,998,291839080,BV1Wf4y157qU,False,0,0,0,0,4.4万,1960,1009,612,
342,212,1344876,http://i0.hdslb.com/bfs/archive/2aaaf166413c96aba11cc962811716729c14a9f3.jpg,,-,1,脆球饼的小球制作过程。,0,刘庸干净又卫生,533459953,1621772241,00:52,519,973137846,BV1w44y1r773,False,0,0,0,0,2.7万,775,833,790,
10238,212,5718090,http://i0.hdslb.com/bfs/archive/20084aa0f6b28e7d1e806bb224f5ff949f691169.jpg,,-,1,印度街头煮面兄弟,0,刘庸干净又卫生,533459953,1644467870,02:27,21753,466388858,BV1u5411o7hx,False,0,0,0,0,38.9万,2.6万,1.5万,2.2万,全站排行榜最高第7名
4931,212,3856662,http://i2.hdslb.com/bfs/archive/c5a6332ec926e60b008219c8d3a9b6164562e48c.jpg,,-,1,不知道这算不算印度飞饼。反正挺好吃！,0,刘庸干净又卫生,533459953,1639710013,01:18,6725,422468749,BV1H3411x7xY,False,0,0,0,0,23.3万,7025,6249,4583,全站排行榜最高第66名
3782,76,2400879,http://i1.hdslb.com/bfs/archive/ea34ba0b51456bdae3920f408a3aa3d919a023f4.jpg,,-,1,分享日常早餐,0,刘庸干净又卫生,533459953,1641438016,10:03,12881,337945377,BV1UR4y1u754,False,0,0,0,0,13.0万,1.2万,3398,1472,
3556,212,3067154,http://i1.hdslb.com/bfs/archive/e12f5061874ae179ca36375f417b604f648260f0.jpg,,-,1,羊肉卷饼，吃饱了不想家！,0,刘庸干净又卫生,533459953,1637982609,02:17,6716,336959061,BV15R4y147Gh,False,0,0,0,0,18.9万,1.3万,5892,3008,全站排行榜最高第61名
2518,212,2395423,http://i2.hdslb.com/bfs/archive/546ebd553662f0ff3d270cedbad8931b2676484f.jpg,,-,1,刨冰老头纯手工制作冰棍。,0,刘庸干净又卫生,533459953,1632041637,00:50,3065,590578224,BV1qq4y1f7ku,False,0,0,0,0,9.4万,5081,2533,6097,
1684,212,1047723,http://i0.hdslb.com/bfs/archive/dcbac8831b59e68de26487682612815da7493e80.jpg,,-,1,印度街头早餐，油炸饼，没什么味道。,0,刘庸干净又卫生,533459953,1628670899,00:44,1584,334758336,BV1WA411w722,False,0,0,0,0,3.6万,1075,735,909,
1250,212,1875574,http://i0.hdslb.com/bfs/archive/df6a5ec638284f2603eda2c9f1322b03b6e2f32a.jpg,,-,1,印度街头槟榔，还是没吃下去。,0,刘庸干净又卫生,533459953,1626947000,00:49,1382,974300689,BV1u44y1m72q,False,0,0,0,0,5.1万,1574,1418,1877,
801,212,1928704,http://i1.hdslb.com/bfs/archive/9b3c4265902ef36cd6c85cbeb07433f07f6e3b5a.jpg,,-,1,家里饭菜都吃光了，打包点米饭回家掺着吃。,0,刘庸干净又卫生,533459953,1621666551,01:39,1823,545676952,BV1Nq4y1E7Fa,False,0,0,0,0,4.0万,2872,1679,2105,
5625,212,2729752,http://i0.hdslb.com/bfs/archive/030551357561e8bc67613490d84466b3347bdb57.jpg,,-,1,探访印度诗人泰戈尔故居。,0,刘庸干净又卫生,533459953,1644217990,02:52,10855,466351128,BV1b5411f746,False,0,0,0,0,29.1万,3.1万,1.2万,7934,全站排行榜最高第20名
5275,21,4192681,http://i1.hdslb.com/bfs/archive/2fb03c2d7e910fe5517abbb364925f81a4d57a7f.jpg,,-,1,远远的参观了莫迪住宅,0,刘庸干净又卫生,533459953,1641357849,01:13,7913,507878540,BV1Vu411U7CW,False,0,0,0,0,30.4万,1.3万,1.1万,5718,全站排行榜最高第19名
4738,212,3778203,http://i1.hdslb.com/bfs/archive/299a4ddb91741610214086f5bd126fc617f541ac.jpg,,-,1,印度街头早餐。挺好吃的。,0,刘庸干净又卫生,533459953,1639623604,01:27,8286,807343428,BV1W34y197q3,False,0,0,0,0,18.6万,6318,5110,8903,全站排行榜最高第58名
2887,212,2688909,http://i2.hdslb.com/bfs/archive/e17f035ac051d3778a9c60dc21c0f122bf0a5cb7.jpg,,-,1,一年一度的烤苞米终于来了！太久没吃了，特别想念！,0,刘庸干净又卫生,533459953,1637897406,02:17,6438,764469363,BV17r4y1Q7Lm,False,0,0,0,0,15.7万,7490,3809,2409,全站排行榜最高第82名
4974,212,2867525,http://i2.hdslb.com/bfs/archive/1d478608f8e507dadd61a401c62371a8c385ab07.jpg,,-,1,每周一次的芦荟汁来了。润肠通便好帮手。,0,刘庸干净又卫生,533459953,1631959319,01:51,7736,250529227,BV1Sv411w76g,False,0,0,0,0,12.7万,1.6万,5150,2.4万,全站排行榜最高第91名
1566,212,1223080,http://i1.hdslb.com/bfs/archive/42a371db06993ce991e776dd5579582c360c378d.jpg,,-,1,印度纯正甘蔗汁，浓厚香甜，非常好喝。,0,刘庸干净又卫生,533459953,1628500924,00:50,1983,632191968,BV11b4y1z7My,False,0,0,0,0,4.0万,1445,1028,4482,
1271,212,2083574,http://i1.hdslb.com/bfs/archive/69df3022b19de98f462947ce0014e44bae861551.jpg,,-,1,印度街头牛肉卷饼，难得的美味。,0,刘庸干净又卫生,533459953,1626865621,00:52,1860,206866463,BV1Nh411z7cK,False,0,0,0,0,5.7万,1598,1678,848,
604,212,1818483,http://i2.hdslb.com/bfs/archive/6a0cccc14ce1fa2a9c52f7c47d8467efefec7ccc.jpg,,-,1,这个老板非常搞笑，当时我在身后偷偷拍的,0,刘庸干净又卫生,533459953,1621516251,00:58,1044,673169771,BV1gU4y1b7nj,False,0,0,0,0,4.4万,1694,2614,3045,
5071,212,3522873,http://i0.hdslb.com/bfs/archive/56dd2c9674572f8a38f4962eee81766ec3601dab.jpg,,-,1,大年初五，星期六休息，印度街头吃免费饭。,0,刘庸干净又卫生,533459953,1644059356,01:26,6122,338770091,BV1rR4y1j7oC,False,0,0,0,0,27.5万,1.6万,6265,4626,全站排行榜最高第31名
3769,21,2323748,http://i0.hdslb.com/bfs/archive/d0ab9d0274b87ceb6825a9ec31b44a2c174e4e17.jpg,,-,1,印度下班以后乘坐地铁回家,0,刘庸干净又卫生,533459953,1641277633,00:56,2668,722976073,BV1fD4y1F7Pd,False,0,0,0,0,14.6万,4531,2805,1153,
4710,212,2895138,http://i1.hdslb.com/bfs/archive/1d9121002dd42ab9bf398d1c885363e4f91b1572.jpg,,-,1,印度街头胡萝卜橘子萝卜汁，充分补充身体维生素。,0,刘庸干净又卫生,533459953,1639537201,02:55,13166,464805586,BV1CL411L7HW,False,0,0,0,0,19.2万,1.2万,6544,9133,全站排行榜最高第35名
3575,212,3245303,http://i0.hdslb.com/bfs/archive/7085d276bd961c113bfb2c20ced5aab77398d57a.jpg,,-,1,印度街头吹花生。也是老熟人了！,0,刘庸干净又卫生,533459953,1637775775,01:42,4985,464462348,BV1mL411M7Et,False,0,0,0,0,19.9万,1.6万,5005,3395,全站排行榜最高第38名
3173,212,2603435,http://i2.hdslb.com/bfs/archive/e0b6090602ce77b0c91cd488c6763e5cfb8b65a8.jpg,,-,1,一个挺新鲜的饮料，瓶瓶罐罐的很好看。,0,刘庸干净又卫生,533459953,1631787491,01:18,4789,548001103,BV1Sq4y1N7bn,False,0,0,0,0,10.4万,6162,2689,4081,
938,212,1008949,http://i0.hdslb.com/bfs/archive/c139f872061f0693db8facf7f9039a152a675d5f.jpg,,-,1,坐火车路过一个村子。下车买个黄瓜吃。,0,刘庸干净又卫生,533459953,1628414018,00:38,1042,674658625,BV1zU4y1J7iG,False,0,0,0,0,3.4万,823,638,256,
1070,212,1593325,http://i0.hdslb.com/bfs/archive/5baeb6e832e5fd2c91efe6888432a37647d4f9c8.jpg,,-,1,印度笑面虎，街头花生哥。,0,刘庸干净又卫生,533459953,1626775633,00:43,1218,674350795,BV12U4y1n7tm,False,0,0,0,0,5.5万,1627,1261,675,
2322,212,4097943,http://i1.hdslb.com/bfs/archive/aa69da1b140529444af4fe6ee71eb1bf5f5472f5.jpg,,-,1,特别难吃。,0,刘庸干净又卫生,533459953,1621411649,00:45,1964,758175728,BV1h64y1d7XB,False,0,0,0,0,9.1万,3696,4202,4528,
8307,212,5017171,http://i0.hdslb.com/bfs/archive/7b419b3d61ecedcec6727f4aaa06742b0c2e947f.jpg,,-,1,大年初三，开工了！干净又卫生新的一年又开始了。,0,刘庸干净又卫生,533459953,1643889214,01:42,14196,253866868,BV13Y411L79A,False,0,0,0,0,40.6万,3.8万,1.1万,1.2万,全站排行榜最高第10名
3956,212,3627695,http://i2.hdslb.com/bfs/archive/9c5e8bbff0008f5434c1b9d52a14b44ba704f02c.jpg,,-,1,今天吃印度大姨的手抓饭,0,刘庸干净又卫生,533459953,1641178816,01:55,12064,422879210,BV1F3411e7QN,False,0,0,0,0,22.3万,1.2万,5835,4387,全站排行榜最高第35名
2549,21,1638781,http://i2.hdslb.com/bfs/archive/b738586d5a54888241fb318e1ea4b9739ee5e029.jpg,,-,1,印度老德里街头日常随拍,0,刘庸干净又卫生,533459953,1639450816,01:55,3369,379801563,BV1UZ4y1972Q,False,0,0,0,0,9.8万,5871,2185,1077,全站排行榜最高第83名
14103,21,4162761,http://i1.hdslb.com/bfs/archive/de837967735ce231de559c6ac6f939d85fcdec66.jpg,,-,1,应广发粉丝的要求，印度晚上街头走一走，闲聊几句！,0,刘庸干净又卫生,533459953,1637722804,15:08,38706,764477597,BV18r4y1Q7sE,False,0,0,0,0,28.5万,10.8万,2.7万,1.8万,全站排行榜最高第3名
4289,212,3655857,http://i2.hdslb.com/bfs/archive/e4849f635081e5052254bc216f4d841c286378a6.jpg,,-,1,改善伙食了属于是，烤鸡配大饼，干净又卫生！,0,刘庸干净又卫生,533459953,1631695412,01:24,5507,720584777,BV11Q4y1r7jw,False,0,0,0,0,14.3万,7873,4320,3429,全站排行榜最高第71名
972,212,1398903,http://i2.hdslb.com/bfs/archive/6fa119075f302d779557d7201848e4d205a1544e.jpg,,-,1,今天不吃小吃，吃一顿普通的家常便饭。,0,刘庸干净又卫生,533459953,1628331766,00:45,840,974705522,BV1k44y1C75k,False,0,0,0,0,3.9万,864,807,485,
1609,212,1970726,http://i1.hdslb.com/bfs/archive/3a841d9dd766ada2a7d3f5ea3e8a26ba6b088599.jpg,,-,1,一个和蔼可亲的小摊贩。,0,刘庸干净又卫生,533459953,1626690042,00:49,2165,716857133,BV15X4y1c7EQ,False,0,0,0,0,6.9万,1.1万,3439,3569,
353,212,971450,http://i0.hdslb.com/bfs/archive/89ec52692e7f7aa82dda9ff12303044710f55a90.jpg,,-,1,来乡下了，这里山清水秀,0,刘庸干净又卫生,533459953,1621320857,01:03,846,248205348,BV1Tv411L7LB,False,0,0,0,0,2.5万,503,632,274,
12304,212,5668822,http://i2.hdslb.com/bfs/archive/216b516839d31b79981705d8aa819046399a0b5a.jpg,,-,1,除夕在印度买牛肉做大餐。,0,刘庸干净又卫生,533459953,1643616507,03:33,37290,296166679,BV1vF411H7ZG,False,0,0,0,0,57.6万,8.4万,2.5万,1.1万,全站排行榜最高第6名
4011,212,4093145,http://i1.hdslb.com/bfs/archive/18347bb84d432762f2c8b1c3bdc7c447bcc3c2bc.jpg,,-,1,印度街头炒面来一份，晚上就不用做饭了！,0,刘庸干净又卫生,533459953,1641093850,00:49,7677,380291360,BV1ZZ4y1D7si,False,0,0,0,0,22.8万,8424,5261,3386,全站排行榜最高第41名
5091,212,3337252,http://i0.hdslb.com/bfs/archive/7c75d507e3d0ac8aff3e2dd96af1af8d6f7a4734.jpg,,-,1,印度街头正宗大锅奶茶。好喝！,0,刘庸干净又卫生,533459953,1639278018,01:22,11188,464870070,BV1PL411j7gk,False,0,0,0,0,20.0万,8000,5448,7071,全站排行榜最高第33名
4797,212,4278452,http://i2.hdslb.com/bfs/archive/5a28a31922f3a8f861c6b9d6a5b4bc5503ea1521.jpg,,-,1,印度街头炒面，大哥跟我之前就认识，知道都不容易，每次都给我很多面！,0,刘庸干净又卫生,533459953,1637669874,02:15,8756,294440064,BV16F411b7mJ,False,0,0,0,0,24.2万,1.2万,7001,4218,
2311,212,2370484,http://i2.hdslb.com/bfs/archive/83f786a753e081919524851f5d58bd4f0ac51945.jpg,,-,1,街头现装水果，不是现场制作我不要。,0,刘庸干净又卫生,533459953,1631605675,01:03,2322,377947489,BV1Ef4y1P7zK,False,0,0,0,0,8.7万,5340,1955,2013,
1518,212,3687947,http://i0.hdslb.com/bfs/archive/5a252a0efb041b98e9cef7695cda530d51b93e90.jpg,,-,1,喝了那么多人的茶，只有我叔对我是真的好。,0,刘庸干净又卫生,533459953,1628245235,00:56,1735,674693329,BV1cU4y1n7mg,False,0,0,0,0,11.2万,3424,3730,1613,
1037,212,1329372,http://i0.hdslb.com/bfs/archive/f4df1a3af672526569780bc5b0d25285fccb6354.jpg,,-,1,儿时的记忆，印度街头甜杆，干净又卫生！,0,刘庸干净又卫生,533459953,1626598222,00:42,1232,889226364,BV1LP4y1477c,False,0,0,0,0,4.1万,1288,1017,1180,
1682,75,1689650,http://i0.hdslb.com/bfs/archive/b8d270f603dea7f46b92f56a1c125a59c223db3e.jpg,,-,1,壁虎整夜的叫，太烦人了,0,刘庸干净又卫生,533459953,1621164406,01:17,1163,588051451,BV1dq4y1f7fp,False,0,0,0,0,3.8万,785,1665,538,
30466,21,7348868,http://i0.hdslb.com/bfs/archive/34dd247c82c6597425891a626ec6aefd3047862e.jpg,,-,1,历时8天，我康复了，谢谢所有的朋友们。,0,刘庸干净又卫生,533459953,1643518713,01:45,66680,296218052,BV16F411H7gW,False,0,0,0,0,101.1万,28.9万,6.0万,6.2万,全站排行榜最高第1名
5770,212,3611618,http://i0.hdslb.com/bfs/archive/956ae4d4a12c6cb4ccbb1acb40d8f33271e51dbe.jpg,,-,1,新年新气象，祝所有兄弟姐妹们，新年快乐！,0,刘庸干净又卫生,533459953,1641007691,02:00,13576,977869379,BV1P44y1j7Bz,False,0,0,0,0,26.9万,2.5万,7661,5556,全站排行榜最高第31名
6189,212,3867097,http://i1.hdslb.com/bfs/archive/abd60e911c7e2e4c29af68b46703d9110100422f.jpg,,-,1,印度街头吃点烧烤！,0,刘庸干净又卫生,533459953,1639191610,03:23,29091,719765962,BV1QQ4y1e7dB,False,0,0,0,0,,,,,
4337,212,2714766,http://i2.hdslb.com/bfs/archive/d9f8985fe1595e2975039c5295078aea5a3a1d97.jpg,,-,1,印度街头鲜榨橘子汁，补充维生素！,0,刘庸干净又卫生,533459953,1637641203,01:34,5540,464298824,BV1oL411T7zX,False,0,0,0,0,18.4万,1.6万,4812,2945,
1636,75,2345416,http://i2.hdslb.com/bfs/archive/dd499269bc23361a8cdc8e4d85184cff38488113.jpg,,-,1,印度街头捡破烂的小猴子,0,刘庸干净又卫生,533459953,1631516343,00:26,1466,590480371,BV1Tq4y1f78E,False,0,0,0,0,7.5万,3364,3507,3077,
1284,212,1073542,http://i2.hdslb.com/bfs/archive/fb9ee84557f9c4f8fa1e02d5002eb7f5cf0eeb8c.jpg,,-,1,印度街头不知名水果，有没有认识的？,0,刘庸干净又卫生,533459953,1628149519,00:47,2179,847120101,BV1254y1777r,False,0,0,0,0,3.7万,940,1003,677,
1246,212,1530274,http://i1.hdslb.com/bfs/archive/066a4e4d9815d7efe1295e5104cbc9dddec7490d.jpg,,-,1,准备把印度刨冰老头捧成网红,0,刘庸干净又卫生,533459953,1626513528,00:58,1204,674168682,BV11U4y137BW,False,0,0,0,0,5.2万,1769,1715,2560,
731,212,2383511,http://i1.hdslb.com/bfs/archive/5729b34a94ae0d6c00823e5f71ce524664b3c440.jpg,,-,1,今天吃个炸茄盒顺便吃芒果,0,刘庸干净又卫生,533459953,1621011114,01:04,1857,545533273,BV1hq4y177P4,False,0,0,0,0,6.2万,3532,3049,2424,
35247,21,8986409,http://i1.hdslb.com/bfs/archive/5596f2881ab31235b852e1754f87051077bd7067.jpg,,-,1,久等了，昏昏沉沉好几天，今天清醒多了。,0,刘庸干净又卫生,533459953,1643086805,04:17,82150,253457292,BV1AY41187b3,False,0,0,0,0,112.4万,35.0万,6.5万,4.8万,全站排行榜最高第1名
9082,212,7466115,http://i0.hdslb.com/bfs/archive/fbf93620182ccee46a47b6ba40a54bd0c6a8ad61.jpg,,-,1,印度街头，美味的鸡蛋方便面！,0,刘庸干净又卫生,533459953,1640924684,02:47,26609,210268025,BV1Ba411B7vw,False,0,0,0,0,40.9万,2.3万,1.8万,2.4万,全站排行榜最高第31名
4038,212,3747377,http://i2.hdslb.com/bfs/archive/c317a239c3293c5d48c7ece9e99b9fb121ae5902.jpg,,-,1,印度街头脆球饼，2年没吃了，依然吃不下去！,0,刘庸干净又卫生,533459953,1639105209,01:18,4561,549741801,BV1di4y1R7X9,False,0,0,0,0,18.2万,6535,4820,4777,
5646,212,4396463,http://i0.hdslb.com/bfs/archive/0185ee9b94b515f60f8dde4dd30582aaa8ee5a38.jpg,,-,1,印度刨冰老头，2年不见！梦回2019年，我的衣服和我大爷都没变！,0,刘庸干净又卫生,533459953,1637574996,02:03,8312,764310901,BV1sr4y1k7FK,False,0,0,0,0,28.9万,3.0万,1.6万,7464,全站排行榜最高第13名
2179,21,1519567,http://i2.hdslb.com/bfs/archive/be15f74789be21b83320d40c371e92090449b80f.jpg,,,1,偶尔更新一期街头采耳视频,0,刘庸干净又卫生,533459953,1631438649,06:27,2818,762986093,BV1Z64y1h7N9,False,0,0,0,0,4.5万,3045,1980,782,
1197,212,1916402,http://i2.hdslb.com/bfs/archive/040098bb0158d3d6f287ee2b622653b5e3ed25e1.jpg,,-,1,印度街头烤肉卷饼，小手一按，谁都不爱。,0,刘庸干净又卫生,533459953,1628068181,00:45,1766,589563465,BV1Cq4y1D7Yv,False,0,0,0,0,5.7万,1611,1544,1521,
1276,212,1398869,http://i2.hdslb.com/bfs/archive/4ce9a7515a61a8067f5b9de7324cea47886c0a8c.jpg,,-,1,街头烤玉米第二部。看看这次有什么不同。,0,刘庸干净又卫生,533459953,1626433133,01:18,2316,249205927,BV1Wv411n71M,False,0,0,0,0,4.6万,1661,1122,1658,
822,212,2717859,http://i0.hdslb.com/bfs/archive/9c15bbca16f833619cab7601e8b3c3b845f5cb53.jpg,,-,1,今天破费了，去饭店了。,0,刘庸干净又卫生,533459953,1620936642,01:09,1142,503103507,BV12N411o7nP,False,0,0,0,0,6.0万,2215,1725,377,
46792,219,6133138,http://i1.hdslb.com/bfs/archive/fba921c9de52da3ecc8cb8a0445a4034b0930a06.jpg,,-,1,印度街头坐着晒太阳，遇到印度狗子。,0,刘庸干净又卫生,533459953,1642665824,02:36,22371,765845454,BV1Tr4y1e71x,False,0,0,0,0,30.0万,3.6万,1.2万,9769,全站排行榜最高第52名
